Date,Open,High,Low,Close,Adj Close,Volume
2014-06-03,32.219898,32.277000,31.934500,32.001099,23.015326,4748909
2014-06-04,32.058201,32.124802,31.687201,31.687201,22.789568,3278967
2014-06-05,31.677700,31.791901,31.439899,31.611099,22.734837,4568751
2014-06-06,31.677700,32.048698,31.677700,31.896500,22.940094,3353605
2014-06-10,31.896500,32.219898,31.896500,32.001099,23.015326,3200080
2014-06-11,31.915501,32.143799,31.877501,31.991600,23.008493,2754889
2014-06-12,31.848900,31.915501,31.706200,31.706200,22.803232,3810724
2014-06-13,31.554001,31.630100,31.373301,31.592100,22.721170,4832623
2014-06-16,31.487400,31.601601,31.354300,31.573099,22.707502,4547706
2014-06-17,31.382799,31.630100,31.373301,31.525499,22.673271,3016778
2014-06-18,31.487400,31.563601,31.392300,31.401800,22.584309,2717538
2014-06-19,31.668200,31.953600,31.535000,31.953600,22.981163,7337167
2014-06-20,31.820400,31.868000,31.516001,31.516001,22.666441,4561869
2014-06-23,31.715799,31.858400,31.658701,31.715799,22.810137,3720904
2014-06-24,31.573099,31.611099,31.411400,31.468399,22.632206,3778171
2014-06-25,31.382799,31.430401,31.202101,31.202101,22.440683,5728520
2014-06-26,31.335300,31.620600,31.249599,31.620600,22.741667,5181062
2014-06-27,31.582600,31.696699,31.411400,31.420900,22.598043,14706718
2014-06-30,31.392300,31.411400,31.183001,31.183001,22.426945,6006161
2014-07-01,31.211599,31.268700,30.669300,30.726400,22.098557,7906223
2014-07-02,31.040300,31.563601,31.011801,31.563601,22.700674,6809478
2014-07-03,31.668200,31.763300,31.544500,31.687201,22.789568,3928878
2014-07-04,31.868000,32.200901,31.801399,32.086800,23.076963,4616015
2014-07-07,32.105801,32.200901,31.982100,32.086800,23.076963,2780378
2014-07-08,32.067699,32.067699,31.820400,31.953600,22.981163,3857217
2014-07-09,31.782400,31.820400,31.544500,31.649200,22.762239,3740368
2014-07-10,31.734800,31.853701,31.630100,31.763300,22.844299,3792407
2014-07-11,31.706200,32.072498,31.592100,32.029701,23.035894,5524884
2014-07-14,32.191399,32.286499,32.077301,32.191399,23.152189,3099105
2014-07-15,32.210400,32.410198,32.096298,32.353100,23.268486,4707505
2014-07-16,32.381699,32.391201,32.124802,32.324600,23.247988,3857015
2014-07-17,32.495800,32.514801,32.343601,32.343601,23.261652,4771663
2014-07-18,32.067699,32.514801,32.067699,32.514801,23.384781,4768162
2014-07-21,32.619499,32.695599,32.524300,32.581402,23.432680,3522958
2014-07-22,32.667000,32.667000,32.448200,32.533901,23.398518,3510856
2014-07-23,32.638500,32.866798,32.610001,32.733601,23.542143,5191552
2014-07-24,32.838299,32.866798,32.724098,32.809700,23.596872,3509697
2014-07-25,32.857300,32.914398,32.762199,32.904900,23.665342,6757512
2014-07-28,32.876301,33.085602,32.781200,33.000000,23.733738,3638256
2014-07-29,32.990501,33.399502,32.933399,33.399502,24.021063,4389357
2014-07-30,33.352001,33.551701,33.218800,33.466099,24.068960,4006964
2014-07-31,33.532700,33.675400,33.485100,33.599300,24.164761,4254553
2014-08-01,33.294899,33.332901,33.047600,33.228298,23.897932,5429068
2014-08-04,33.085602,33.142700,32.971500,33.076099,23.788471,2130843
2014-08-05,33.180698,33.180698,32.876301,33.000000,23.733738,3800829
2014-08-06,32.866798,32.942902,32.724098,32.942902,23.692675,3454550
2014-08-07,32.923901,32.942902,32.571899,32.771702,23.569544,4266878
2014-08-08,32.543400,32.629002,32.134300,32.172401,23.138527,6074638
2014-08-11,32.400700,32.429199,32.248501,32.267502,23.206924,2626160
2014-08-12,32.438702,32.781200,32.415001,32.724098,23.535309,4779394
2014-08-13,32.571899,32.705101,32.533901,32.647999,23.480577,2700513
2014-08-14,32.809700,32.971500,32.657501,32.914398,23.672174,5591579
2014-08-15,32.971500,33.152199,32.904900,33.000000,23.733738,3479297
2014-08-18,32.828800,32.980999,32.438702,32.552898,23.412182,5169043
2014-08-19,32.667000,32.743099,32.267502,32.277000,23.213755,8073173
2014-08-20,32.438702,32.600399,32.410198,32.571899,23.425846,4399910
2014-08-21,32.857300,32.904900,32.662300,32.686100,23.507980,4980238
2014-08-22,32.819199,32.866798,32.762199,32.781200,23.576378,3637366
2014-08-25,32.819199,32.866798,32.590900,32.724098,23.535309,2790382
2014-08-26,32.866798,32.885799,32.771702,32.876301,23.644773,2538575
2014-08-27,32.952400,33.152199,32.938202,33.104599,23.808968,3696213
2014-08-28,32.971500,33.104599,32.885799,33.076099,23.788471,2933355
2014-08-29,33.209301,33.551701,33.142700,33.485100,24.082624,11128020
2014-09-01,33.580299,33.599300,33.323399,33.409000,24.027895,2105551
2014-09-02,33.323399,33.409000,33.228298,33.380501,24.007397,3021544
2014-09-03,33.475601,33.751499,33.380501,33.589802,24.157925,3991091
2014-09-04,33.532700,33.561199,33.218800,33.342400,23.979996,3994109
2014-09-05,33.209301,33.313900,33.057098,33.142700,23.836370,3568780
2014-09-08,33.199799,33.199799,32.885799,32.971500,23.713242,3622582
2014-09-09,32.914398,33.057098,32.828800,32.942902,23.692675,3760556
2014-09-10,32.790699,32.971500,32.762199,32.866798,23.637939,4359784
2014-09-11,32.933399,33.085602,32.714600,32.743099,23.548975,3620837
2014-09-12,32.676601,32.733601,32.415001,32.581402,23.432680,3633517
2014-09-15,32.343601,32.400700,32.153400,32.153400,23.124861,4380150
2014-09-16,32.248501,32.257999,31.939301,32.001099,23.015326,4561680
2014-09-17,32.058201,32.134300,31.468399,31.563601,22.700674,7022904
2014-09-18,31.630100,31.801399,31.211599,31.592100,22.721170,7952595
2014-09-19,31.696699,32.248501,31.687201,32.248501,23.193258,8742399
2014-09-22,32.181900,32.238998,31.373301,31.487400,22.645870,6009880
2014-09-23,31.487400,32.001099,31.249599,31.877501,22.926432,5577903
2014-09-24,31.639700,31.668200,31.335300,31.430401,22.604876,5373858
2014-09-25,31.706200,31.753799,31.420900,31.497000,22.652775,5647191
2014-09-26,31.287701,31.363800,31.030800,31.106899,22.372213,10068077
2014-09-29,31.011801,31.021299,30.507601,30.507601,21.941195,5751670
2014-09-30,30.507601,30.954700,30.431499,30.954700,22.262753,7227796
2014-10-01,30.574200,31.335300,30.517099,31.230600,22.461178,5153477
2014-10-02,30.926201,31.173500,30.897699,31.087900,22.358547,3596759
2014-10-03,31.040300,31.439899,30.983299,31.363800,22.556978,3799824
2014-10-05,31.525499,31.525499,31.068899,31.116400,22.379047,2581167
2014-10-06,31.259100,31.259100,30.269800,30.802500,22.153288,9048580
2014-10-07,30.345900,30.726400,30.298300,30.583700,21.995926,4670877
2014-10-08,30.269800,31.135500,30.222200,30.888100,22.214851,10358698
2014-10-09,30.250799,30.669300,30.250799,30.364901,21.838566,6339213
2014-10-12,30.079500,30.469601,29.965401,30.269800,21.770168,6022682
2014-10-13,30.089100,30.716900,30.022499,30.650299,22.043823,5650995
2014-10-14,30.840599,31.068899,30.688400,30.954700,22.262753,4736546
2014-10-15,30.764500,31.302000,30.488600,31.278200,22.495413,11189997
2014-10-16,31.411400,31.706200,31.411400,31.535000,22.680103,7157339
2014-10-19,32.058201,32.105801,31.763300,31.810900,22.878532,5454327
2014-10-20,31.868000,32.039200,31.734800,31.886999,22.933266,4397629
2014-10-21,32.219898,32.238998,31.924999,32.200901,23.159023,4339877
2014-10-22,32.048698,32.391201,32.010700,32.381699,23.289053,3753947
2014-10-23,32.610001,32.705101,32.476799,32.600399,23.446344,5409964
2014-10-26,32.771702,32.957199,32.705101,32.847801,23.624277,4689245
2014-10-27,32.771702,33.009499,32.610001,32.914398,23.672174,4573772
2014-10-28,32.914398,32.914398,32.514801,32.705101,23.521645,5303146
2014-10-29,32.914398,33.037998,32.638500,32.952400,23.699507,4796250
2014-10-30,33.199799,33.285400,33.009499,33.285400,23.938999,20604679
2014-11-02,33.294899,33.409000,33.142700,33.190300,23.870604,4063083
2014-11-03,33.332901,33.361500,32.781200,32.923901,23.679005,6033751
2014-11-04,32.819199,32.838299,32.467300,32.743099,23.548975,6897523
2014-11-05,32.819199,32.838299,32.419701,32.514801,23.384781,7290492
2014-11-06,31.563601,31.601601,31.363800,31.601601,23.761564,13411972
2014-11-09,31.363800,31.582600,31.192600,31.373301,23.589901,7881793
2014-11-10,31.544500,31.544500,31.097401,31.335300,23.561329,8544097
2014-11-11,31.259100,31.363800,31.021299,31.059401,23.353876,6815899
2014-11-12,31.040300,31.059401,30.774000,30.821600,23.175074,5079738
2014-11-13,30.735901,31.221100,30.659800,31.097401,23.382450,6503891
2014-11-16,30.916700,30.964300,30.745399,30.812000,23.167854,5892562
2014-11-17,30.850100,30.954700,30.678900,30.792999,23.153564,4982383
2014-11-18,30.783501,30.783501,30.517099,30.564699,22.981905,5539378
2014-11-19,30.488600,30.774000,30.441000,30.536200,22.960476,6798523
2014-11-20,30.783501,30.792999,30.545700,30.697901,23.082064,7216382
2014-11-23,30.821600,31.040300,30.707399,30.821600,23.175074,5389474
2014-11-24,30.631300,30.792999,30.469601,30.583700,22.996193,5754230
2014-11-25,30.631300,30.907200,30.593300,30.878599,23.217932,6792674
2014-11-26,31.002300,31.335300,30.945200,31.325701,23.554111,8756739
2014-11-27,31.287701,31.287701,30.878599,31.011801,23.318087,9136368
2014-11-30,31.030800,31.068899,30.564699,30.583700,22.996193,4980611
2014-12-01,30.631300,30.859600,30.441000,30.812000,23.167854,6318346
2014-12-02,30.631300,31.049900,30.564699,30.850100,23.196503,5540598
2014-12-03,31.011801,31.259100,30.888100,31.211599,23.468315,5094325
2014-12-04,31.211599,31.211599,30.469601,30.821600,23.175074,6185437
2014-12-07,31.202101,31.544500,31.164000,31.363800,23.582760,6728311
2014-12-08,31.240101,31.439899,31.011801,31.011801,23.318087,10632793
2014-12-09,30.916700,30.964300,30.507601,30.726400,23.103491,5279106
2014-12-10,30.441000,30.707399,30.336399,30.526699,22.953335,5486704
2014-12-11,30.250799,30.640800,30.222200,30.393499,22.853180,4175358
2014-12-14,30.155701,30.212700,29.832199,29.946400,22.517002,4316638
2014-12-15,29.822701,30.155701,29.803699,29.965401,22.531290,5446931
2014-12-16,29.870300,30.231800,29.822701,29.822701,22.423990,4955593
2014-12-17,30.003500,30.593300,30.003500,30.184200,22.695805,7364047
2014-12-18,30.650299,31.068899,30.469601,31.068899,23.361019,16756254
2014-12-21,31.097401,31.582600,31.078400,31.573099,23.740131,5434962
2014-12-22,31.468399,31.677700,31.411400,31.449400,23.647121,3397161
2014-12-23,31.544500,31.753799,31.297199,31.753799,23.876003,4750364
2014-12-28,31.753799,32.086800,31.744301,32.029701,24.083454,3463804
2014-12-29,32.105801,32.229500,31.848900,31.896500,23.983301,3411854
2014-12-30,31.868000,32.020199,31.820400,31.963100,24.033379,1956236
2015-01-01,31.963100,31.963100,31.601601,31.924999,24.004730,2002366
2015-01-04,31.953600,32.115299,31.810900,31.972601,24.040520,2934704
2015-01-05,31.677700,31.753799,31.497000,31.715799,23.847431,5487642
2015-01-06,31.449400,31.953600,31.268700,31.791901,23.904650,5774616
2015-01-07,31.982100,32.143799,31.687201,32.077301,24.119246,4590810
2015-01-08,32.200901,32.600399,32.191399,32.562401,24.483999,7814697
2015-01-11,32.391201,32.514801,32.172401,32.267502,24.262259,3032307
2015-01-12,32.058201,32.200901,31.896500,32.162899,24.183609,3550420
2015-01-13,32.143799,32.391201,31.982100,32.067699,24.112028,5735434
2015-01-14,31.915501,31.963100,31.630100,31.886999,23.976158,6408711
2015-01-15,31.611099,31.839399,31.487400,31.744301,23.868860,4158424
2015-01-18,32.058201,32.086800,31.620600,31.696699,23.833067,3685406
2015-01-19,31.677700,32.001099,31.668200,31.924999,24.004730,4559086
2015-01-20,32.153400,32.419701,32.086800,32.419701,24.376699,7203144
2015-01-21,32.533901,32.762199,32.514801,32.657501,24.555506,6119744
2015-01-22,32.990501,33.104599,32.857300,33.076099,24.870253,6733651
2015-01-26,33.076099,33.485100,33.047600,33.437599,25.142069,6320934
2015-01-27,33.294899,33.580299,33.123699,33.485100,25.177784,7084245
2015-01-28,33.370998,33.875198,33.361500,33.770500,25.392378,6846756
2015-01-29,33.960800,34.036900,33.884701,33.894199,25.485388,14709805
2015-02-01,33.894199,33.960800,33.694401,33.913200,25.499676,4809567
2015-02-02,33.998798,34.521999,33.979801,34.465000,25.914579,7467978
2015-02-03,34.912102,34.959599,34.502998,34.721802,26.107674,7036459
2015-02-04,34.493500,35.226002,34.331799,35.168900,26.443853,7482472
2015-02-05,35.587502,35.616001,35.045200,35.397202,26.615515,7497555
2015-02-08,35.197399,35.473301,34.988201,35.387699,26.608370,4707588
2015-02-09,35.244999,35.292599,34.883499,35.226002,26.486788,3208163
2015-02-10,35.368698,35.558899,34.988201,35.254501,26.508219,3215263
2015-02-11,35.435299,35.435299,34.835999,34.921600,26.257902,6125991
2015-02-12,35.149899,35.834801,35.054798,35.654099,26.808676,5893944
2015-02-15,35.549400,35.758701,35.207001,35.673100,26.822964,2832797
2015-02-16,35.435299,35.949001,35.292599,35.730202,26.865902,3380215
2015-02-17,35.758701,35.949001,35.425800,35.920399,27.008909,3909504
2015-02-18,36.006001,36.167801,35.673100,35.872898,26.973194,3308048
2015-02-19,35.910900,35.958500,35.549400,35.654099,26.808676,2548164
2015-02-22,35.749199,35.996498,35.558899,35.834801,26.944548,2786613
2015-02-23,35.863300,36.091702,35.501900,35.749199,26.880184,5381579
2015-02-24,35.844299,36.053600,35.692101,35.939400,27.023197,3307022
2015-02-25,35.815800,35.910900,35.644600,35.787300,26.908833,3154021
2015-02-26,35.949001,36.148701,35.539902,36.053600,27.109066,11669833
2015-03-01,36.091702,36.548302,36.072601,36.453201,27.409531,4276169
2015-03-02,36.500702,36.909801,36.205799,36.424599,27.388025,4483639
2015-03-03,36.557800,36.567299,36.091702,36.234299,27.244932,2835138
2015-03-04,36.101200,36.376999,36.015598,36.243900,27.252153,3901119
2015-03-05,36.110699,36.339001,35.920399,36.120201,27.159143,2640504
2015-03-08,35.825298,36.025101,35.673100,35.796799,26.915974,3725242
2015-03-09,35.949001,36.196301,35.787300,35.920399,27.008909,3206197
2015-03-10,35.673100,35.844299,35.435299,35.730202,26.865902,3487845
2015-03-11,35.597000,36.243900,35.597000,36.148701,27.180576,3591869
2015-03-12,36.006001,36.291401,35.796799,35.901402,26.994625,2855114
2015-03-15,35.834801,36.196301,35.796799,36.091702,27.137716,3723769
2015-03-16,36.434101,36.681400,36.405602,36.548302,27.481035,4276983
2015-03-17,36.462700,36.595798,36.148701,36.510201,27.452389,4258593
2015-03-18,36.824200,37.337799,36.700500,37.328300,28.067526,8271492
2015-03-19,37.166599,37.642300,37.071499,37.471001,28.174826,6740890
2015-03-22,37.480499,37.651798,37.261700,37.271301,28.024670,2533137
2015-03-23,37.204700,37.242699,36.890701,37.052399,27.860079,3722029
2015-03-24,37.004902,37.394901,36.957298,37.385399,28.110456,4265673
2015-03-25,37.081001,37.147598,36.767101,36.767101,27.645552,4652977
2015-03-26,36.767101,37.033401,36.757599,36.938301,27.774284,16129156
2015-03-29,36.586300,36.709999,36.396099,36.453201,27.409531,4348682
2015-03-30,36.709999,36.862202,36.643398,36.671902,27.573973,4604366
2015-03-31,36.548302,36.805099,36.320000,36.557800,27.488176,5072242
2015-04-01,36.700500,36.985901,36.652901,36.805099,27.674126,3277656
2015-04-07,36.805099,37.689800,36.805099,37.413898,28.131887,7138071
2015-04-08,37.537601,37.732601,37.366402,37.528099,28.217756,3622817
2015-04-09,37.575699,37.613701,37.261700,37.461498,28.167677,2812920
2015-04-10,37.509102,37.594700,37.328300,37.594700,28.267836,2084419
2015-04-13,37.756401,37.775398,37.528099,37.642300,28.303625,2270745
2015-04-14,37.432999,37.737400,37.404400,37.509102,28.203472,3573284
2015-04-15,37.575699,37.575699,36.890701,37.128601,27.917372,5918421
2015-04-16,37.432999,37.528099,37.195099,37.394901,28.117599,2804071
2015-04-17,37.309299,37.442501,36.748001,36.833698,27.695627,3600470
2015-04-20,36.614899,36.614899,36.367500,36.462700,27.416670,3953659
2015-04-21,36.605400,36.805099,36.586300,36.700500,27.595478,2776345
2015-04-22,36.586300,36.633900,36.082100,36.253399,27.259295,5184474
2015-04-23,36.224800,36.300900,35.777699,35.996498,27.066128,5174320
2015-04-24,36.253399,36.405602,36.148701,36.215302,27.230652,12510296
2015-04-27,36.339001,36.671902,36.339001,36.576801,27.502466,4015702
2015-04-28,36.576801,36.729000,36.472198,36.510201,27.452389,3859403
2015-04-29,36.348499,36.424599,35.634998,35.634998,26.794313,6244499
2015-04-30,34.931099,35.149899,34.731300,34.978699,26.300838,7356657
2015-05-01,34.978699,35.159401,34.826500,35.016701,26.329411,4601656
2015-05-04,34.484001,34.769402,34.341301,34.521999,25.957439,6659076
2015-05-05,35.007198,35.135601,34.217602,34.407902,25.871651,6845826
2015-05-06,33.865700,34.027401,33.485100,33.485100,25.177784,6164993
2015-05-07,33.485100,33.485100,33.485100,33.485100,25.177784,0
2015-05-08,33.485100,33.485100,33.485100,33.485100,25.177784,0
2015-05-11,33.485100,33.485100,33.485100,33.485100,25.177784,0
2015-05-12,33.095600,33.597401,32.902599,33.327202,25.059061,18019850
2015-05-13,33.722801,34.456100,33.597401,34.398201,25.864357,9208660
2015-05-14,34.658699,34.707001,34.089500,34.243801,25.748260,10209854
2015-05-15,33.674500,33.674500,32.989498,33.307899,26.123451,10810272
2015-05-18,33.278900,33.327202,32.757900,32.806099,25.729887,7702656
2015-05-19,32.661400,32.950901,32.256199,32.487701,25.480167,9388057
2015-05-20,32.227200,32.574600,32.150002,32.381599,25.396952,8570979
2015-05-21,32.449100,32.449100,32.014900,32.207901,25.260719,9883599
2015-05-22,32.159698,32.236900,31.957100,32.063202,25.147232,5669134
2015-05-25,31.976400,32.400902,31.860600,32.352600,25.374208,5979879
2015-05-26,32.323700,32.806099,32.323700,32.806099,25.729887,5179040
2015-05-27,32.700001,32.777199,32.323700,32.381599,25.396952,6124636
2015-05-28,32.729000,32.729000,32.063202,32.265800,25.306133,4268446
2015-05-29,32.420200,33.201801,32.333401,33.114899,25.972082,16696647
2015-06-01,32.979801,32.979801,32.323700,32.835098,25.752636,4728243
2015-06-02,33.047401,33.047401,32.179001,32.179001,25.238054,4632006
2015-06-03,32.063202,32.246498,31.807501,31.841299,24.973196,8180978
2015-06-04,31.841299,32.043900,31.185101,31.185101,24.458536,7311232
2015-06-05,30.779900,30.934299,30.586901,30.731600,24.102856,10920042
2015-06-09,30.731600,30.934299,30.451799,30.490400,23.913681,7817549
2015-06-10,30.615900,30.760599,30.451799,30.712400,24.087797,4693690
2015-06-11,31.021099,31.368500,30.972900,31.368500,24.602377,5010745
2015-06-12,31.368500,31.561399,30.953600,31.127300,24.413202,4400140
2015-06-15,31.050100,31.465000,30.934299,31.387800,24.617516,5276622
2015-06-16,31.358801,31.822001,31.358801,31.638599,24.814217,4405580
2015-06-17,32.130699,32.285099,32.053501,32.198299,25.253191,7597284
